year,month,day,hour,season,PM_Dongsihuan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,week,work
2014,6,28,20,2,42,13,31,1004,32,cv,1.79,0,0,Saturday,No
2014,6,28,21,2,36,15,42,1005,29,cv,2.68,0,0,Saturday,No
2014,6,28,22,2,48,15,45,1005,28,cv,3.57,0,0,Saturday,No
2014,6,28,23,2,47,17,61,1005,25,SE,0.89,0,0,Saturday,No
2014,6,29,0,2,77,16,57,1006,25,NE,1.79,0,0,Sunday,No
2014,6,29,1,2,76,17,61,1006,25,cv,0.89,0,0,Sunday,No
2014,6,29,2,2,59,17,68,1006,23,cv,1.78,0,0,Sunday,No
2014,6,29,3,2,51,17,73,1006,22,cv,2.67,0,0,Sunday,No
2014,6,29,4,2,37,17,77,1006,21,NE,0.89,0,0,Sunday,No
2014,6,29,5,2,35,16,73,1006,21,cv,0.89,0,0,Sunday,No
2014,6,29,6,2,46,17,64,1007,24,NW,1.79,0,0,Sunday,No
2014,6,29,7,2,81,17,57,1007,26,NE,1.79,0,0,Sunday,No
2014,6,29,8,2,82,16,45,1007,29,cv,1.79,0,0,Sunday,Yes
2014,6,29,9,2,54,17,51,1007,28,cv,3.58,0,0,Sunday,Yes
2014,6,29,10,2,51,16,42,1007,30,cv,4.47,0,0,Sunday,Yes
2014,6,29,11,2,73,16,36,1007,33,cv,5.36,0,0,Sunday,Yes
2014,6,29,12,2,62,16,36,1006,33,SE,3.13,0,0,Sunday,Yes
2014,6,29,13,2,61,14,31,1006,33,SE,6.26,0,0,Sunday,Yes
2014,6,29,14,2,65,16,36,1005,33,SE,9.39,0,0,Sunday,Yes
2014,6,29,15,2,64,15,32,1005,34,SE,13.41,0,0,Sunday,Yes
2014,6,29,16,2,52,15,30,1004,35,SE,16.54,0,0,Sunday,Yes
2014,6,29,17,2,47,13,28,1004,34,SE,20.56,0,0,Sunday,Yes
2014,6,29,18,2,48,15,33,1004,33,SE,24.58,0,0,Sunday,No
2014,6,29,19,2,55,14,33,1004,32,SE,26.37,0,0,Sunday,No
2014,6,29,20,2,59,16,42,1004,30,SE,28.16,0,0,Sunday,No
2014,6,29,21,2,68,16,45,1005,29,SE,29.95,0,0,Sunday,No
2014,6,29,22,2,70,17,54,1006,27,SE,31.74,0,0,Sunday,No
2014,6,29,23,2,70,17,51,1006,28,SE,34.87,0,0,Sunday,No
2014,6,30,0,2,67,18,65,1006,25,cv,0.89,0,0,Monday,No
2014,6,30,1,2,68,19,69,1006,25,cv,1.78,0,0,Monday,No
2014,6,30,2,2,83,19,69,1006,25,cv,2.23,0,0,Monday,No
2014,6,30,3,2,103,18,69,1006,24,NE,0.89,0,0,Monday,No
2014,6,30,4,2,105,18,73,1006,23,NE,1.78,0,0,Monday,No
2014,6,30,5,2,89,18,73,1006,23,NW,0.89,0,0,Monday,No
2014,6,30,6,2,84,19,69,1007,25,NW,2.68,0,0,Monday,No
2014,6,30,7,2,84,18,57,1007,27,NE,0.89,0,0,Monday,No
2014,6,30,8,2,73,19,58,1007,28,cv,0.89,0,0,Monday,Yes
2014,6,30,9,2,81,19,58,1007,28,cv,1.78,0,0,Monday,Yes
2014,6,30,10,2,85,18,48,1007,30,cv,3.57,0,0,Monday,Yes
2014,6,30,11,2,114,19,48,1007,31,cv,5.36,0,0,Monday,Yes
2014,6,30,12,2,125,18,41,1006,33,cv,7.15,0,0,Monday,Yes
2014,6,30,13,2,106,17,36,1005,34,SE,3.13,0,0,Monday,Yes
2014,6,30,14,2,85,18,36,1005,35,SE,7.15,0,0,Monday,Yes
2014,6,30,15,2,86,17,34,1004,35,SE,12.07,0,0,Monday,Yes
2014,6,30,16,2,72,15,32,1004,34,SE,16.99,0,0,Monday,Yes
2014,6,30,17,2,62,15,32,1004,34,SE,21.01,0,0,Monday,Yes
2014,6,30,18,2,53,13,28,1003,34,SE,25.03,0,0,Monday,No
2014,6,30,19,2,46,12,27,1004,33,SE,29.05,0,0,Monday,No
2014,6,30,20,2,47,14,33,1004,32,SE,34.86,0,0,Monday,No
2014,6,30,21,2,56,13,33,1005,31,SE,38.88,0,0,Monday,No
2014,6,30,22,2,61,14,37,1005,30,SE,42.01,0,0,Monday,No
2014,6,30,23,2,57,15,45,1005,28,SE,43.8,0,0,Monday,No
2014,7,1,0,2,57,15,45,1005,28,SE,46.93,0,0,Tuesday,No
2014,7,1,1,2,64,16,54,1005,26,SE,48.72,0,0,Tuesday,No
2014,7,1,2,2,67,16,50,1005,27,SE,51.85,0,0,Tuesday,No
2014,7,1,3,2,74,17,57,1005,26,SE,53.64,0,0,Tuesday,No
2014,7,1,4,2,94,17,64,1005,24,SE,55.43,0,0,Tuesday,No
2014,7,1,5,2,108,18,69,1005,24,SE,57.22,0,0,Tuesday,No
2014,7,1,6,2,116,18,65,1005,25,cv,0.89,0,0,Tuesday,No
2014,7,1,7,2,124,18,61,1006,26,cv,1.78,0,0,Tuesday,No
2014,7,1,8,2,128,19,61,1006,27,SE,3.13,0,0,Tuesday,Yes
2014,7,1,9,2,128,19,54,1006,29,SE,4.92,0,0,Tuesday,Yes
2014,7,1,10,2,131,18,48,1006,30,SE,6.71,0,0,Tuesday,Yes
2014,7,1,11,2,119,17,43,1006,31,SE,9.84,0,0,Tuesday,Yes
2014,7,1,12,2,128,18,45,1005,31,SE,12.97,0,0,Tuesday,Yes
2014,7,1,13,2,149,19,48,1004,31,SE,16.99,0,0,Tuesday,Yes
2014,7,1,14,2,157,20,52,1004,31,SE,21.01,0,0,Tuesday,Yes
2014,7,1,15,2,147,21,55,1003,31,SE,25.03,0,0,Tuesday,Yes
2014,7,1,16,2,147,21,55,1003,31,SE,29.05,0,0,Tuesday,Yes
2014,7,1,17,2,170,21,55,1002,31,SE,33.07,0,0,Tuesday,Yes
2014,7,1,18,2,185,21,55,1002,31,SE,36.2,0,0,Tuesday,No
2014,7,1,19,2,191,22,62,1002,30,SE,39.33,0,0,Tuesday,No
2014,7,1,20,2,175,21,65,1002,28,SE,43.35,4.1,4.1,Tuesday,No
2014,7,1,21,2,72,22,69,1002,28,SE,48.27,7.7,11.8,Tuesday,No
2014,7,1,22,2,51,20,94,1005,21,NW,5.81,5.4,17.2,Tuesday,No
2014,7,1,23,2,19,20,94,1005,21,cv,0.89,5.7,22.9,Tuesday,No
2014,7,2,0,2,34,20,94,1005,21,cv,1.78,0.6,23.5,Wednesday,No
2014,7,2,1,2,32,20,94,1004,21,cv,2.67,0.1,23.6,Wednesday,No
2014,7,2,2,2,40,20,94,1004,21,NE,1.79,1.3,24.9,Wednesday,No
2014,7,2,3,2,44,20,94,1004,21,NE,2.68,7,31.9,Wednesday,No
2014,7,2,4,2,47,20,94,1003,21,cv,0.89,1.4,33.3,Wednesday,No
2014,7,2,5,2,53,20,94,1003,21,NW,0.89,0,0,Wednesday,No
2014,7,2,6,2,52,20,94,1004,21,SE,0.89,0.1,0.1,Wednesday,No
2014,7,2,7,2,52,20,94,1004,21,SE,2.68,1.7,1.8,Wednesday,No
2014,7,2,8,2,49,20,88,1004,22,cv,0.89,0.1,1.9,Wednesday,Yes
2014,7,2,9,2,38,21,94,1004,22,SE,0.89,0,0,Wednesday,Yes
2014,7,2,10,2,42,21,88,1004,23,cv,0.89,0,0,Wednesday,Yes
2014,7,2,11,2,60,21,83,1004,24,SE,1.79,0,0,Wednesday,Yes
2014,7,2,12,2,70,21,83,1003,24,SE,3.58,0,0,Wednesday,Yes
2014,7,2,13,2,75,21,78,1003,25,cv,0.89,0,0,Wednesday,Yes
2014,7,2,14,2,70,21,78,1002,25,cv,1.78,0,0,Wednesday,Yes
2014,7,2,15,2,82,21,73,1002,26,cv,2.67,0,0,Wednesday,Yes
2014,7,2,16,2,82,21,73,1002,26,cv,3.56,0,0,Wednesday,Yes
2014,7,2,17,2,83,21,73,1001,26,SE,1.79,0,0,Wednesday,Yes
2014,7,2,18,2,99,22,83,1001,25,SE,3.58,0,0,Wednesday,No
2014,7,2,19,2,108,21,83,1002,24,SE,5.37,0,0,Wednesday,No
2014,7,2,20,2,108,21,83,1002,24,SE,8.5,0,0,Wednesday,No
2014,7,2,21,2,107,21,83,1003,24,SE,10.29,0,0,Wednesday,No
2014,7,2,22,2,99,21,88,1003,23,cv,0.89,0,0,Wednesday,No
2014,7,2,23,2,101,21,88,1003,23,cv,1.78,0,0,Wednesday,No
2014,7,3,0,2,113,21,88,1001,23,SE,4.02,0,0,Thursday,No
2014,7,3,1,2,142,21,88,1001,23,SE,7.15,0,0,Thursday,No
2014,7,3,2,2,160,21,88,1001,23,SE,8.94,0,0,Thursday,No
2014,7,3,3,2,181,21,88,1001,23,SE,9.83,0,0,Thursday,No
2014,7,3,4,2,209,21,88,1001,23,cv,0.89,0,0,Thursday,No
2014,7,3,5,2,210,22,94,1002,23,cv,1.78,0,0,Thursday,No
2014,7,3,6,2,221,22,94,1002,23,SE,1.79,0,0,Thursday,No
2014,7,3,7,2,244,22,94,1002,23,SE,3.58,0,0,Thursday,No
2014,7,3,8,2,284,22,88,1002,24,SE,5.37,0,0,Thursday,Yes
2014,7,3,9,2,276,22,83,1002,25,SE,7.16,0,0,Thursday,Yes
2014,7,3,10,2,270,22,78,1002,26,SE,8.95,0,0,Thursday,Yes
2014,7,3,11,2,261,22,74,1001,27,SE,10.74,0,0,Thursday,Yes
2014,7,3,12,2,264,22,69,1001,28,cv,1.79,0,0,Thursday,Yes
2014,7,3,13,2,240,22,69,1001,28,SE,1.79,0,0,Thursday,Yes
2014,7,3,14,2,232,22,69,1000,28,SE,3.58,0,0,Thursday,Yes
2014,7,3,15,2,220,22,65,999,29,SE,5.37,0,0,Thursday,Yes
2014,7,3,16,2,207,22,62,1000,30,SE,8.5,0,0,Thursday,Yes
2014,7,3,17,2,191,22,65,1000,29,SE,10.29,0,0,Thursday,Yes
2014,7,3,18,2,161,22,65,1000,29,SE,13.42,0,0,Thursday,No
2014,7,3,19,2,177,23,74,1001,28,SE,15.21,0,0,Thursday,No
2014,7,3,20,2,188,22,69,1000,28,SE,18.34,0,0,Thursday,No
2014,7,3,21,2,205,23,83,1001,26,cv,0.89,0,0,Thursday,No
2014,7,3,22,2,229,23,88,1001,25,cv,1.78,0,0,Thursday,No
2014,7,3,23,2,229,23,88,1002,25,cv,2.67,0,0,Thursday,No
2014,7,4,0,2,250,23,88,1002,25,SE,1.79,0,0,Friday,No
2014,7,4,1,2,245,23,94,1002,24,NE,0.89,0,0,Friday,No
2014,7,4,2,2,243,23,94,1002,24,NW,0.89,0,0,Friday,No
2014,7,4,3,2,237,23,94,1002,24,NW,1.78,0,0,Friday,No
2014,7,4,4,2,209,22,88,1003,24,NW,2.67,0,0,Friday,No
2014,7,4,5,2,205,22,88,1004,24,NW,3.56,0,0,Friday,No
2014,7,4,6,2,210,23,94,1004,24,NW,6.69,0,0,Friday,No
2014,7,4,7,2,202,23,88,1004,25,NW,9.82,0,0,Friday,No
2014,7,4,8,2,202,22,78,1005,26,NE,1.79,0,0,Friday,Yes
2014,7,4,9,2,187,22,69,1005,28,NW,3.13,0,0,Friday,Yes
2014,7,4,10,2,193,23,66,1005,30,cv,0.89,0,0,Friday,Yes
2014,7,4,11,2,207,23,62,1005,31,cv,1.78,0,0,Friday,Yes
2014,7,4,12,2,192,22,55,1005,32,cv,3.57,0,0,Friday,Yes
2014,7,4,13,2,193,23,62,1004,31,cv,5.36,0,0,Friday,Yes
2014,7,4,14,2,195,23,52,1004,34,cv,7.15,0,0,Friday,Yes
2014,7,4,15,2,239,23,55,1004,33,SE,4.02,0,0,Friday,Yes
2014,7,4,16,2,226,23,59,1004,32,SE,8.04,0,0,Friday,Yes
2014,7,4,17,2,225,24,70,1004,30,SE,12.06,0,0,Friday,Yes
2014,7,4,18,2,167,23,70,1005,29,SE,16.98,0,0,Friday,No
2014,7,4,19,2,159,22,69,1005,28,SE,21,0,0,Friday,No
2014,7,4,20,2,170,22,74,1005,27,SE,22.79,0,0,Friday,No
2014,7,4,21,2,144,21,73,1007,26,SE,25.92,0,0,Friday,No
2014,7,4,22,2,150,22,78,1007,26,SE,27.71,0,0,Friday,No
2014,7,4,23,2,156,22,83,1007,25,NE,1.79,0,0,Friday,No
2014,7,5,0,2,151,22,83,1007,25,SE,0.89,0,0,Saturday,No
2014,7,5,1,2,153,21,83,1007,24,cv,0.89,0,0,Saturday,No
2014,7,5,2,2,143,21,88,1007,23,cv,1.78,0,0,Saturday,No
2014,7,5,3,2,142,21,83,1007,24,cv,2.67,0,0,Saturday,No
2014,7,5,4,2,136,21,88,1007,23,cv,3.56,0,0,Saturday,No
2014,7,5,5,2,140,21,88,1007,23,SE,1.79,0,0,Saturday,No
2014,7,5,6,2,137,22,94,1007,23,NE,0.89,0,0,Saturday,No
2014,7,5,7,2,138,22,88,1008,24,SE,1.79,0,0,Saturday,No
2014,7,5,8,2,132,22,83,1008,25,SE,3.58,0,0,Saturday,Yes
2014,7,5,9,2,127,23,83,1008,26,SE,5.37,0,0,Saturday,Yes
2014,7,5,10,2,165,23,78,1008,27,SE,8.5,0,0,Saturday,Yes
2014,7,5,11,2,130,23,70,1008,29,SE,10.29,0,0,Saturday,Yes
2014,7,5,12,2,106,22,65,1007,29,SE,12.08,0,0,Saturday,Yes
2014,7,5,13,2,82,22,62,1007,30,SE,15.21,0,0,Saturday,Yes
2014,7,5,14,2,94,22,58,1006,31,SE,18.34,0,0,Saturday,Yes
2014,7,5,15,2,91,22,58,1006,31,SE,21.47,0,0,Saturday,Yes
2014,7,5,16,2,86,21,55,1005,31,cv,4.02,0,0,Saturday,Yes
2014,7,5,17,2,87,21,55,1005,31,SE,4.02,0,0,Saturday,Yes
2014,7,5,18,2,92,21,58,1005,30,SE,7.15,0,0,Saturday,No
2014,7,5,19,2,94,22,65,1005,29,SE,11.17,0,0,Saturday,No
2014,7,5,20,2,111,22,69,1005,28,SE,12.96,0,0,Saturday,No
2014,7,5,21,2,148,22,74,1006,27,SE,14.75,0,0,Saturday,No
2014,7,5,22,2,184,22,74,1006,27,SE,15.64,0,0,Saturday,No
2014,7,5,23,2,187,23,83,1006,26,SE,17.43,0,0,Saturday,No
2014,7,6,0,2,204,23,83,1006,26,SE,20.56,0,0,Sunday,No
2014,7,6,1,2,229,23,83,1005,26,SE,23.69,0,0,Sunday,No
2014,7,6,2,2,212,23,88,1005,25,SE,25.48,0,0,Sunday,No
2014,7,6,3,2,205,23,88,1005,25,SE,28.61,0,0,Sunday,No
2014,7,6,4,2,217,22,88,1005,24,SE,30.4,0,0,Sunday,No
2014,7,6,5,2,226,22,88,1005,24,SE,33.53,0,0,Sunday,No
2014,7,6,6,2,212,23,94,1006,24,SE,35.32,0,0,Sunday,No
2014,7,6,7,2,220,23,88,1006,25,SE,37.11,0,0,Sunday,No
2014,7,6,8,2,222,22,83,1006,25,SE,40.24,0,0,Sunday,Yes
2014,7,6,9,2,226,23,83,1006,26,SE,42.03,0,0,Sunday,Yes
2014,7,6,10,2,221,22,74,1006,27,SE,43.82,0,0,Sunday,Yes
2014,7,6,11,2,217,23,74,1006,28,SE,46.95,0,0,Sunday,Yes
2014,7,6,12,2,215,23,70,1005,29,SE,50.08,0,0,Sunday,Yes
2014,7,6,13,2,199,23,66,1005,30,SE,51.87,0,0,Sunday,Yes
2014,7,6,14,2,195,23,66,1004,30,SE,55,0,0,Sunday,Yes
2014,7,6,15,2,186,24,70,1004,30,SE,58.13,0,0,Sunday,Yes
2014,7,6,16,2,183,24,70,1004,30,SE,62.15,0,0,Sunday,Yes
2014,7,6,17,2,187,24,70,1003,30,SE,66.17,0,0,Sunday,Yes
2014,7,6,18,2,188,23,66,1003,30,SE,69.3,0,0,Sunday,No
2014,7,6,19,2,195,23,70,1004,29,SE,72.43,0,0,Sunday,No
2014,7,6,20,2,193,23,74,1004,28,SE,74.22,0,0,Sunday,No
2014,7,6,21,2,179,23,74,1005,28,SE,76.01,0,0,Sunday,No
2014,7,6,22,2,155,23,78,1005,27,SE,79.14,0,0,Sunday,No
2014,7,6,23,2,137,23,78,1005,27,SE,80.93,0,0,Sunday,No
2014,7,7,0,2,137,22,78,1004,26,SE,82.72,0,0,Monday,No
2014,7,7,1,2,135,22,83,1005,25,SE,84.51,0,0,Monday,No
2014,7,7,2,2,113,21,78,1005,25,SE,86.3,0,0,Monday,No
2014,7,7,3,2,105,21,78,1005,25,cv,0.89,0,0,Monday,No
2014,7,7,4,2,97,21,83,1005,24,cv,1.78,0,0,Monday,No
2014,7,7,5,2,88,21,83,1005,24,SE,1.79,0,0,Monday,No
2014,7,7,6,2,79,21,83,1005,24,SE,3.58,0,0,Monday,No
2014,7,7,7,2,82,22,83,1005,25,SE,6.71,0,0,Monday,No
2014,7,7,8,2,95,22,78,1005,26,SE,9.84,0,0,Monday,Yes
2014,7,7,9,2,106,22,74,1004,27,SE,12.97,0,0,Monday,Yes
2014,7,7,10,2,135,22,69,1004,28,SE,14.76,0,0,Monday,Yes
2014,7,7,11,2,159,22,65,1004,29,SE,16.55,0,0,Monday,Yes
2014,7,7,12,2,186,23,66,1003,30,SE,19.68,0,0,Monday,Yes
2014,7,7,13,2,204,23,62,1002,31,SE,22.81,0,0,Monday,Yes
2014,7,7,14,2,223,23,62,1002,31,SE,27.73,0,0,Monday,Yes
2014,7,7,15,2,226,23,66,1001,30,SE,32.65,0,0,Monday,Yes
2014,7,7,16,2,218,23,62,1001,31,SE,35.78,0,0,Monday,Yes
2014,7,7,17,2,214,23,62,1000,31,SE,40.7,0,0,Monday,Yes
2014,7,7,18,2,210,23,62,1000,31,SE,43.83,0,0,Monday,No
2014,7,7,19,2,210,23,70,1000,29,SE,46.96,0,0,Monday,No
2014,7,7,20,2,257,22,69,1000,28,SE,50.09,0,0,Monday,No
2014,7,7,21,2,242,22,69,1001,28,SE,53.22,0,0,Monday,No
2014,7,7,22,2,225,22,74,1000,27,SE,56.35,0,0,Monday,No
2014,7,7,23,2,191,21,69,1000,27,SE,58.14,0,0,Monday,No
2014,7,8,0,2,180,21,69,1001,27,cv,0.89,0,0,Tuesday,No
2014,7,8,1,2,186,21,73,1000,26,SE,1.79,0,0,Tuesday,No
2014,7,8,2,2,178,21,78,1000,25,cv,0.89,0,0,Tuesday,No
2014,7,8,3,2,167,21,78,1000,25,NE,1.79,0,0,Tuesday,No
2014,7,8,4,2,147,21,83,1000,24,cv,0.89,0,0,Tuesday,No
2014,7,8,5,2,141,22,88,1000,24,cv,1.78,0,0,Tuesday,No
2014,7,8,6,2,135,21,78,1001,25,NW,0.89,0,0,Tuesday,No
2014,7,8,7,2,144,22,78,1002,26,NE,1.79,0,0,Tuesday,No
2014,7,8,8,2,142,21,69,1002,27,NE,3.58,0,0,Tuesday,Yes
2014,7,8,9,2,164,22,69,1002,28,NE,5.37,0,0,Tuesday,Yes
2014,7,8,10,2,129,20,55,1003,30,NW,4.92,0,0,Tuesday,Yes
2014,7,8,11,2,52,20,49,1003,32,NE,3.13,0,0,Tuesday,Yes
2014,7,8,12,2,18,15,32,1003,34,NW,5.81,0,0,Tuesday,Yes
2014,7,8,13,2,6,17,36,1002,34,NW,10.73,0,0,Tuesday,Yes
2014,7,8,14,2,24,16,38,1002,32,NE,4.02,0,0,Tuesday,Yes
2014,7,8,15,2,21,14,33,1002,32,NW,3.13,0,0,Tuesday,Yes
2014,7,8,16,2,14,14,33,1002,32,NE,3.13,0,0,Tuesday,Yes
2014,7,8,17,2,14,14,33,1002,32,NW,1.79,0,0,Tuesday,Yes
2014,7,8,18,2,14,17,45,1002,30,SE,0.89,0,0,Tuesday,No
2014,7,8,19,2,21,17,48,1002,29,SE,1.78,0,0,Tuesday,No
2014,7,8,20,2,51,18,54,1003,28,SE,2.67,0,0,Tuesday,No
2014,7,8,21,2,54,17,57,1004,26,cv,0.89,0,0,Tuesday,No
2014,7,8,22,2,51,19,73,1004,24,cv,1.78,0,0,Tuesday,No
2014,7,8,23,2,57,19,73,1004,24,cv,2.67,0,0,Tuesday,No
2014,7,9,0,2,63,20,83,1004,23,NE,0.89,0,0,Wednesday,No
2014,7,9,1,2,79,19,73,1004,24,NE,1.78,0,0,Wednesday,No
2014,7,9,2,2,69,18,73,1004,23,NW,1.79,0,0,Wednesday,No
2014,7,9,3,2,35,18,73,1004,23,NW,3.58,0,0,Wednesday,No
2014,7,9,4,2,25,18,78,1005,22,NW,6.71,0,0,Wednesday,No
2014,7,9,5,2,24,18,78,1005,22,NW,8.5,0,0,Wednesday,No
2014,7,9,6,2,22,17,73,1005,22,NW,11.63,0,0,Wednesday,No
2014,7,9,7,2,22,17,64,1005,24,NW,14.76,0,0,Wednesday,No
2014,7,9,8,2,21,16,57,1006,25,NW,17.89,0,0,Wednesday,Yes
2014,7,9,9,2,20,15,47,1006,27,NW,22.81,0,0,Wednesday,Yes
2014,7,9,10,2,21,15,45,1006,28,NE,3.13,0,0,Wednesday,Yes
2014,7,9,11,2,20,13,35,1006,30,NE,7.15,0,0,Wednesday,Yes
2014,7,9,12,2,16,14,37,1005,30,NW,3.13,0,0,Wednesday,Yes
2014,7,9,13,2,14,13,33,1004,31,NE,1.79,0,0,Wednesday,Yes
2014,7,9,14,2,15,12,31,1004,31,NE,3.58,0,0,Wednesday,Yes
2014,7,9,15,2,15,12,31,1003,31,cv,0.89,0,0,Wednesday,Yes
2014,7,9,16,2,23,14,37,1003,30,SE,1.79,0,0,Wednesday,Yes
2014,7,9,17,2,26,16,42,1003,30,cv,0.89,0,0,Wednesday,Yes
2014,7,9,18,2,31,13,35,1002,30,SE,3.13,0,0,Wednesday,No
2014,7,9,19,2,41,13,35,1002,30,SE,7.15,0,0,Wednesday,No
2014,7,9,20,2,32,15,40,1002,30,SE,8.94,0,0,Wednesday,No
2014,7,9,21,2,29,14,37,1002,30,SE,12.07,0,0,Wednesday,No
2014,7,9,22,2,27,14,39,1002,29,SE,13.86,0,0,Wednesday,No
2014,7,9,23,2,31,17,48,1002,29,NW,1.79,0,0,Wednesday,No
2014,7,10,0,2,41,19,73,1002,24,NW,2.68,0,0,Thursday,No
2014,7,10,1,2,59,19,73,1001,24,NE,0.89,0,0,Thursday,No
2014,7,10,2,2,78,19,78,1001,23,cv,0.89,0,0,Thursday,No
2014,7,10,3,2,70,19,83,1001,22,NE,0.89,0,0,Thursday,No
2014,7,10,4,2,62,18,78,1001,22,NW,0.89,0,0,Thursday,No
2014,7,10,5,2,46,18,82,1001,21,NW,2.68,0,0,Thursday,No
2014,7,10,6,2,30,19,83,1001,22,NW,4.47,0,0,Thursday,No
2014,7,10,7,2,27,17,61,1002,25,NW,7.6,0,0,Thursday,No
2014,7,10,8,2,30,17,51,1002,28,NW,10.73,0,0,Thursday,Yes
2014,7,10,9,2,29,14,35,1001,31,NW,12.52,0,0,Thursday,Yes
2014,7,10,10,2,27,14,31,1001,33,NW,14.31,0,0,Thursday,Yes
2014,7,10,11,2,19,14,30,1001,34,cv,1.79,0,0,Thursday,Yes
2014,7,10,12,2,19,12,24,1000,35,SE,1.79,0,0,Thursday,Yes
2014,7,10,13,2,18,10,20,999,36,SE,3.58,0,0,Thursday,Yes
2014,7,10,14,2,36,11,20,998,37,SE,7.6,0,0,Thursday,Yes
2014,7,10,15,2,25,11,19,998,38,SE,11.62,0,0,Thursday,Yes
2014,7,10,16,2,16,12,22,998,37,SE,16.54,0,0,Thursday,Yes
2014,7,10,17,2,21,12,23,997,36,SE,21.46,0,0,Thursday,Yes
2014,7,10,18,2,23,13,26,997,35,SE,26.38,0,0,Thursday,No
2014,7,10,19,2,30,13,28,997,34,SE,31.3,0,0,Thursday,No
2014,7,10,20,2,34,14,33,998,32,SE,36.22,0,0,Thursday,No
2014,7,10,21,2,40,15,37,998,31,SE,41.14,0,0,Thursday,No
2014,7,10,22,2,40,15,40,998,30,SE,46.95,0,0,Thursday,No
2014,7,10,23,2,45,16,45,999,29,SE,48.74,0,0,Thursday,No
2014,7,11,0,2,52,16,50,998,27,SE,49.63,0,0,Friday,No
2014,7,11,1,2,52,18,65,998,25,cv,0.89,0,0,Friday,No
2014,7,11,2,2,67,18,73,998,23,cv,1.78,0,0,Friday,No
2014,7,11,3,2,60,18,78,999,22,NE,0.89,0,0,Friday,No
2014,7,11,4,2,62,19,83,999,22,NE,2.68,0,0,Friday,No
2014,7,11,5,2,78,18,73,1000,23,NW,1.79,0,0,Friday,No
2014,7,11,6,2,58,18,73,1000,23,NW,4.92,0,0,Friday,No
2014,7,11,7,2,42,15,45,1000,28,NW,8.94,0,0,Friday,No
2014,7,11,8,2,28,14,39,1001,29,NE,4.02,0,0,Friday,Yes
2014,7,11,9,2,22,13,33,1001,31,NE,8.04,0,0,Friday,Yes
2014,7,11,10,2,18,13,31,1001,32,NE,11.17,0,0,Friday,Yes
2014,7,11,11,2,20,14,31,1000,33,cv,0.89,0,0,Friday,Yes
2014,7,11,12,2,15,14,30,1000,34,NE,3.13,0,0,Friday,Yes
2014,7,11,13,2,14,14,28,999,35,SE,3.13,0,0,Friday,Yes
2014,7,11,14,2,15,14,26,999,36,NE,4.92,0,0,Friday,Yes
2014,7,11,15,2,16,12,26,999,34,NW,4.02,0,0,Friday,Yes
2014,7,11,16,2,15,13,26,999,35,NE,3.13,0,0,Friday,Yes
2014,7,11,17,2,21,13,26,999,35,cv,0.89,0,0,Friday,Yes
2014,7,11,18,2,24,14,30,999,34,SE,1.79,0,0,Friday,No
2014,7,11,19,2,30,14,33,999,32,SE,4.92,0,0,Friday,No
2014,7,11,20,2,36,16,48,1000,28,cv,0.89,0,0,Friday,No
2014,7,11,21,2,42,17,54,1000,27,cv,1.78,0,0,Friday,No
2014,7,11,22,2,52,17,54,1001,27,cv,2.67,0,0,Friday,No
2014,7,11,23,2,64,18,61,1001,26,cv,3.56,0,0,Friday,No
2014,7,12,0,2,42,14,42,1002,28,NE,3.13,0,0,Saturday,No
2014,7,12,1,2,39,14,44,1002,27,cv,0.89,0,0,Saturday,No
2014,7,12,2,2,19,16,60,1002,24,NE,1.79,0,0,Saturday,No
2014,7,12,3,2,14,13,44,1003,26,NE,5.81,0,0,Saturday,No
2014,7,12,4,2,14,11,39,1003,26,NE,9.83,0,0,Saturday,No
2014,7,12,5,2,16,12,46,1003,24,NE,13.85,0,0,Saturday,No
2014,7,12,6,2,15,12,44,1003,25,NE,16.98,0,0,Saturday,No
2014,7,12,7,2,19,13,44,1004,26,NE,21,0,0,Saturday,No
2014,7,12,8,2,45,12,39,1004,27,NE,25.02,0,0,Saturday,Yes
2014,7,12,9,2,8,12,37,1004,28,NE,29.04,0,0,Saturday,Yes
2014,7,12,10,2,11,12,33,1004,30,NE,33.96,0,0,Saturday,Yes
2014,7,12,11,2,9,12,31,1004,31,NE,37.98,0,0,Saturday,Yes
2014,7,12,12,2,11,11,27,1003,32,NE,42,0,0,Saturday,Yes
2014,7,12,13,2,12,11,26,1002,33,NE,45.13,0,0,Saturday,Yes
2014,7,12,14,2,14,10,24,1001,33,SE,3.13,0,0,Saturday,Yes
2014,7,12,15,2,10,10,23,1001,34,SE,7.15,0,0,Saturday,Yes
2014,7,12,16,2,12,10,23,1000,34,SE,10.28,0,0,Saturday,Yes
2014,7,12,17,2,15,10,23,1000,34,SE,13.41,0,0,Saturday,Yes
2014,7,12,18,2,16,11,26,1000,33,SE,15.2,0,0,Saturday,No
2014,7,12,19,2,16,12,31,1000,31,SE,18.33,0,0,Saturday,No
2014,7,12,20,2,13,12,34,1001,29,SE,20.12,0,0,Saturday,No
2014,7,12,21,2,18,11,30,1002,30,cv,1.79,0,0,Saturday,No
2014,7,12,22,2,27,12,31,1002,31,SE,1.79,0,0,Saturday,No
2014,7,12,23,2,43,15,47,1003,27,SE,3.58,0,0,Saturday,No
2014,7,13,0,2,28,16,60,1003,24,SE,4.47,0,0,Sunday,No
