No,year,month,day,hour,season,PM_Dongsihuan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,week,work
36209,2014,2,17,16,4,72,-19,15,1034,5,SE,20.12,0,0,Monday,Yes
36210,2014,2,17,17,4,68,-19,16,1033,4,SE,23.25,0,0,Monday,Yes
36211,2014,2,17,18,4,68,-18,22,1033,1,SE,26.38,0,0,Monday,No
36212,2014,2,17,19,4,76,-17,24,1034,1,SE,28.17,0,0,Monday,No
36213,2014,2,17,20,4,66,-15,29,1035,1,SE,33.09,0,0,Monday,No
36214,2014,2,17,21,4,34,-14,33,1036,0,SE,37.11,0,0,Monday,No
36215,2014,2,17,22,4,32,-15,36,1036,-2,SE,41.13,0,0,Monday,No
36216,2014,2,17,23,4,35,-13,39,1036,-1,SE,45.15,0,0,Monday,No
36217,2014,2,18,0,4,33,-13,42,1036,-2,SE,48.28,0,0,Tuesday,No
36218,2014,2,18,1,4,39,-12,49,1036,-3,SE,49.17,0,0,Tuesday,No
36219,2014,2,18,2,4,168,-12,49,1035,-3,SE,50.96,0,0,Tuesday,No
36220,2014,2,18,3,4,68,-12,53,1035,-4,cv,0.89,0,0,Tuesday,No
36221,2014,2,18,4,4,59,-12,53,1034,-4,SE,1.79,0,0,Tuesday,No
36222,2014,2,18,5,4,53,-13,49,1035,-4,SE,3.58,0,0,Tuesday,No
36223,2014,2,18,6,4,63,-13,49,1034,-4,SE,5.37,0,0,Tuesday,No
36224,2014,2,18,7,4,72,-13,49,1035,-4,SE,7.16,0,0,Tuesday,No
36225,2014,2,18,8,4,77,-12,49,1035,-3,SE,8.95,0,0,Tuesday,Yes
36226,2014,2,18,9,4,77,-12,49,1035,-3,SE,12.97,0,0,Tuesday,Yes
36227,2014,2,18,10,4,81,-12,46,1034,-2,SE,16.1,0,0,Tuesday,Yes
36228,2014,2,18,11,4,78,-11,43,1034,0,SE,19.23,0,0,Tuesday,Yes
36229,2014,2,18,12,4,56,-12,37,1033,1,SE,22.36,0,0,Tuesday,Yes
36230,2014,2,18,13,4,62,-12,34,1031,2,SE,26.38,0,0,Tuesday,Yes
36231,2014,2,18,14,4,63,-12,34,1030,2,SE,30.4,0,0,Tuesday,Yes
36232,2014,2,18,15,4,72,-12,34,1029,2,SE,34.42,0,0,Tuesday,Yes
36233,2014,2,18,16,4,70,-12,34,1029,2,SE,37.55,0,0,Tuesday,Yes
36234,2014,2,18,17,4,67,-12,34,1028,2,SE,40.68,0,0,Tuesday,Yes
36235,2014,2,18,18,4,64,-12,39,1028,0,SE,42.47,0,0,Tuesday,No
36236,2014,2,18,19,4,71,-11,46,1029,-1,cv,0.89,0,0,Tuesday,No
36237,2014,2,18,20,4,76,-10,54,1029,-2,SE,0.89,0,0,Tuesday,No
36238,2014,2,18,21,4,94,-11,46,1029,-1,NE,1.79,0,0,Tuesday,No
36239,2014,2,18,22,4,82,-11,46,1030,-1,SE,1.79,0,0,Tuesday,No
36240,2014,2,18,23,4,94,-11,50,1029,-2,SE,2.68,0,0,Tuesday,No
36241,2014,2,19,0,4,111,-11,50,1029,-2,NE,1.79,0,0,Wednesday,No
36242,2014,2,19,1,4,110,-11,53,1029,-3,NE,3.58,0,0,Wednesday,No
36243,2014,2,19,2,4,106,-11,53,1029,-3,SE,0.89,0,0,Wednesday,No
36244,2014,2,19,3,4,101,-11,62,1028,-5,NW,1.79,0,0,Wednesday,No
36245,2014,2,19,4,4,92,-11,62,1028,-5,cv,0.89,0,0,Wednesday,No
36246,2014,2,19,5,4,89,-12,67,1028,-7,NW,3.13,0,0,Wednesday,No
36247,2014,2,19,6,4,92,-11,67,1029,-6,cv,0.89,0,0,Wednesday,No
36248,2014,2,19,7,4,113,-12,72,1029,-8,cv,1.78,0,0,Wednesday,No
36249,2014,2,19,8,4,108,-10,79,1030,-7,NW,1.79,0,0,Wednesday,Yes
36250,2014,2,19,9,4,60,-8,54,1030,0,NW,4.92,0,0,Wednesday,Yes
36251,2014,2,19,10,4,41,-13,31,1031,2,NW,8.05,0,0,Wednesday,Yes
36252,2014,2,19,11,4,28,-15,25,1030,3,NW,9.84,0,0,Wednesday,Yes
36253,2014,2,19,12,4,18,-17,19,1029,4,NE,1.79,0,0,Wednesday,Yes
36254,2014,2,19,13,4,20,-17,18,1028,5,NW,1.79,0,0,Wednesday,Yes
36255,2014,2,19,14,4,15,-17,18,1027,5,cv,0.89,0,0,Wednesday,Yes
36256,2014,2,19,15,4,12,-18,15,1027,6,NE,1.79,0,0,Wednesday,Yes
36257,2014,2,19,16,4,15,-19,15,1027,5,SE,3.13,0,0,Wednesday,Yes
36258,2014,2,19,17,4,26,-18,17,1027,5,SE,7.15,0,0,Wednesday,Yes
36259,2014,2,19,18,4,26,-17,22,1027,2,SE,8.94,0,0,Wednesday,No
36260,2014,2,19,19,4,60,-15,29,1028,1,SE,12.96,0,0,Wednesday,No
36261,2014,2,19,20,4,103,-11,46,1029,-1,SE,16.98,0,0,Wednesday,No
36262,2014,2,19,21,4,111,-12,46,1029,-2,SE,20.11,0,0,Wednesday,No
36263,2014,2,19,22,4,123,-8,54,1030,0,SE,25.03,0,0,Wednesday,No
36264,2014,2,19,23,4,130,-9,58,1030,-2,SE,26.82,0,0,Wednesday,No
36265,2014,2,20,0,4,128,-7,68,1030,-2,SE,29.95,0,0,Thursday,No
36266,2014,2,20,1,4,133,-7,73,1030,-3,SE,31.74,0,0,Thursday,No
36267,2014,2,20,2,4,132,-7,79,1030,-4,SE,33.53,0,0,Thursday,No
36268,2014,2,20,3,4,134,-7,79,1030,-4,SE,35.32,0,0,Thursday,No
36269,2014,2,20,4,4,137,-6,79,1030,-3,SE,36.21,0,0,Thursday,No
36270,2014,2,20,5,4,141,-6,79,1030,-3,cv,0.89,0,0,Thursday,No
36271,2014,2,20,6,4,148,-5,79,1031,-2,SE,0.89,0,0,Thursday,No
36272,2014,2,20,7,4,155,-5,79,1031,-2,SE,1.78,0,0,Thursday,No
36273,2014,2,20,8,4,159,-5,79,1032,-2,SE,3.57,0,0,Thursday,Yes
36274,2014,2,20,9,4,169,-5,74,1032,-1,SE,5.36,0,0,Thursday,Yes
36275,2014,2,20,10,4,180,-6,68,1032,-1,SE,7.15,0,0,Thursday,Yes
36276,2014,2,20,11,4,185,-6,63,1032,0,SE,8.94,0,0,Thursday,Yes
36277,2014,2,20,12,4,194,-7,59,1031,0,SE,10.73,0,0,Thursday,Yes
36278,2014,2,20,13,4,180,-7,55,1030,1,SE,13.86,0,0,Thursday,Yes
36279,2014,2,20,14,4,153,-7,55,1030,1,SE,16.99,0,0,Thursday,Yes
36280,2014,2,20,15,4,273,-6,59,1030,1,SE,20.12,0,0,Thursday,Yes
36281,2014,2,20,16,4,297,-6,63,1029,0,SE,23.25,0,0,Thursday,Yes
36282,2014,2,20,17,4,310,-5,69,1029,0,SE,26.38,0,0,Thursday,Yes
36283,2014,2,20,18,4,313,-5,74,1029,-1,SE,28.17,0,0,Thursday,No
36284,2014,2,20,19,4,302,-6,79,1029,-3,SE,29.06,0,0,Thursday,No
36285,2014,2,20,20,4,323,-6,74,1030,-2,SE,29.95,0,0,Thursday,No
36286,2014,2,20,21,4,334,-6,79,1030,-3,NE,0.89,0,0,Thursday,No
36287,2014,2,20,22,4,333,-6,79,1030,-3,cv,0.45,0,0,Thursday,No
36288,2014,2,20,23,4,340,-6,85,1030,-4,SE,0.89,0,0,Thursday,No
36289,2014,2,21,0,4,327,-6,85,1030,-4,cv,0.45,0,0,Friday,No
36290,2014,2,21,1,4,305,-7,79,1030,-4,cv,0.9,0,0,Friday,No
36291,2014,2,21,2,4,317,-8,79,1029,-5,cv,1.35,0,0,Friday,No
36292,2014,2,21,3,4,306,-7,85,1029,-5,cv,1.8,0,0,Friday,No
36293,2014,2,21,4,4,286,-7,85,1029,-5,cv,2.25,0,0,Friday,No
36294,2014,2,21,5,4,278,-7,85,1029,-5,SE,0.89,0,0,Friday,No
36295,2014,2,21,6,4,264,-8,85,1029,-6,NW,0.89,0,0,Friday,No
36296,2014,2,21,7,4,258,-6,85,1029,-4,cv,0.89,0,0,Friday,No
36297,2014,2,21,8,4,248,-5,79,1029,-2,NW,1.79,0,0,Friday,Yes
36298,2014,2,21,9,4,232,-3,80,1029,0,NW,4.92,0,0,Friday,Yes
36299,2014,2,21,10,4,249,-5,64,1029,1,NW,6.71,0,0,Friday,Yes
36300,2014,2,21,11,4,257,-5,59,1029,2,NW,8.5,0,0,Friday,Yes
36301,2014,2,21,12,4,261,-6,55,1028,2,cv,0.89,0,0,Friday,Yes
36302,2014,2,21,13,4,274,-6,51,1027,3,NW,1.79,0,0,Friday,Yes
36303,2014,2,21,14,4,262,-6,48,1026,4,cv,0.89,0,0,Friday,Yes
36304,2014,2,21,15,4,258,-6,48,1026,4,NE,1.79,0,0,Friday,Yes
36305,2014,2,21,16,4,245,-7,44,1026,4,SE,1.79,0,0,Friday,Yes
36306,2014,2,21,17,4,251,-7,47,1026,3,cv,0.89,0,0,Friday,Yes
36307,2014,2,21,18,4,268,-7,55,1027,1,SE,0.89,0,0,Friday,No
36308,2014,2,21,19,4,263,-6,59,1028,1,cv,0.89,0,0,Friday,No
36309,2014,2,21,20,4,256,-7,68,1028,-2,cv,1.78,0,0,Friday,No
36310,2014,2,21,21,4,256,-6,68,1029,-1,NE,0.89,0,0,Friday,No
36311,2014,2,21,22,4,352,-7,68,1029,-2,NW,3.13,0,0,Friday,No
36312,2014,2,21,23,4,349,-6,68,1029,-1,cv,0.89,0,0,Friday,No
36313,2014,2,22,0,4,314,-5,74,1029,-1,NW,0.89,0,0,Saturday,No
36314,2014,2,22,1,4,311,-6,74,1029,-2,NW,2.68,0,0,Saturday,No
36315,2014,2,22,2,4,274,-5,74,1029,-1,NW,5.81,0,0,Saturday,No
36316,2014,2,22,3,4,244,-5,69,1029,0,NW,6.7,0,0,Saturday,No
36317,2014,2,22,4,4,212,-6,63,1029,0,NW,7.59,0,0,Saturday,No
36318,2014,2,22,5,4,204,-5,64,1029,1,NW,9.38,0,0,Saturday,No
36319,2014,2,22,6,4,215,-6,59,1029,1,NW,11.17,0,0,Saturday,No
36320,2014,2,22,7,4,221,-6,59,1030,1,NW,14.3,0,0,Saturday,No
36321,2014,2,22,8,4,227,-6,55,1030,2,NW,16.09,0,0,Saturday,Yes
36322,2014,2,22,9,4,215,-6,51,1031,3,NW,19.22,0,0,Saturday,Yes
36323,2014,2,22,10,4,225,-5,55,1031,3,NW,21.01,0,0,Saturday,Yes
36324,2014,2,22,11,4,242,-5,48,1031,5,cv,0.89,0,0,Saturday,Yes
36325,2014,2,22,12,4,281,-5,48,1030,5,SE,1.79,0,0,Saturday,Yes
36326,2014,2,22,13,4,268,-5,45,1029,6,NE,1.79,0,0,Saturday,Yes
36327,2014,2,22,14,4,270,-4,48,1029,6,SE,1.79,0,0,Saturday,Yes
36328,2014,2,22,15,4,264,-4,48,1029,6,SE,4.92,0,0,Saturday,Yes
36329,2014,2,22,16,4,259,-4,48,1029,6,SE,8.05,0,0,Saturday,Yes
36330,2014,2,22,17,4,237,-4,52,1029,5,cv,0.89,0,0,Saturday,Yes
36331,2014,2,22,18,4,244,-4,55,1029,4,NE,0.89,0,0,Saturday,No
36332,2014,2,22,19,4,280,-4,64,1030,2,SE,0.89,0,0,Saturday,No
36333,2014,2,22,20,4,266,-4,59,1031,3,SE,2.68,0,0,Saturday,No
36334,2014,2,22,21,4,226,-2,64,1031,4,SE,5.81,0,0,Saturday,No
36335,2014,2,22,22,4,199,-3,64,1031,3,SE,8.94,0,0,Saturday,No
36336,2014,2,22,23,4,208,-4,64,1032,2,SE,10.73,0,0,Saturday,No
36337,2014,2,23,0,4,176,-4,64,1032,2,SE,12.52,0,0,Sunday,No
36338,2014,2,23,1,4,172,-5,59,1032,2,SE,14.31,0,0,Sunday,No
36339,2014,2,23,2,4,168,-5,59,1032,2,SE,16.1,0,0,Sunday,No
36340,2014,2,23,3,4,174,-5,64,1032,1,SE,17.89,0,0,Sunday,No
36341,2014,2,23,4,4,163,-6,59,1031,1,SE,19.68,0,0,Sunday,No
36342,2014,2,23,5,4,163,-6,59,1031,1,cv,0.89,0,0,Sunday,No
36343,2014,2,23,6,4,147,-6,59,1031,1,cv,1.78,0,0,Sunday,No
36344,2014,2,23,7,4,154,-6,59,1032,1,cv,2.67,0,0,Sunday,No
36345,2014,2,23,8,4,177,-6,59,1032,1,cv,3.56,0,0,Sunday,Yes
36346,2014,2,23,9,4,183,-6,59,1032,1,cv,4.45,0,0,Sunday,Yes
36347,2014,2,23,10,4,193,-6,55,1032,2,SE,1.79,0,0,Sunday,Yes
36348,2014,2,23,11,4,209,-6,55,1032,2,cv,0.89,0,0,Sunday,Yes
36349,2014,2,23,12,4,212,-6,55,1031,2,cv,1.78,0,0,Sunday,Yes
36350,2014,2,23,13,4,213,-6,55,1030,2,cv,2.67,0,0,Sunday,Yes
36351,2014,2,23,14,4,234,-6,55,1030,2,cv,3.56,0,0,Sunday,Yes
36352,2014,2,23,15,4,249,-6,51,1030,3,cv,4.45,0,0,Sunday,Yes
36353,2014,2,23,16,4,262,-6,51,1029,3,cv,5.34,0,0,Sunday,Yes
36354,2014,2,23,17,4,245,-6,51,1029,3,SE,0.89,0,0,Sunday,Yes
36355,2014,2,23,18,4,248,-5,59,1029,2,SE,1.78,0,0,Sunday,No
36356,2014,2,23,19,4,248,-6,55,1030,2,cv,0.89,0,0,Sunday,No
36357,2014,2,23,20,4,253,-5,64,1030,1,cv,1.78,0,0,Sunday,No
36358,2014,2,23,21,4,261,-5,59,1030,2,cv,2.67,0,0,Sunday,No
36359,2014,2,23,22,4,262,-5,59,1030,2,cv,3.56,0,0,Sunday,No
36360,2014,2,23,23,4,248,-5,59,1030,2,cv,4.45,0,0,Sunday,No
36361,2014,2,24,0,4,254,-5,59,1030,2,NE,0.89,0,0,Monday,No
36362,2014,2,24,1,4,233,-5,59,1029,2,NW,0.89,0,0,Monday,No
36363,2014,2,24,2,4,263,-5,59,1029,2,cv,0.45,0,0,Monday,No
36364,2014,2,24,3,4,250,-5,59,1028,2,NW,0.89,0,0,Monday,No
36365,2014,2,24,4,4,226,-5,59,1028,2,NW,2.68,0,0,Monday,No
36366,2014,2,24,5,4,241,-5,59,1028,2,NW,4.47,0,0,Monday,No
36367,2014,2,24,6,4,256,-5,64,1028,1,NW,6.26,0,0,Monday,No
36368,2014,2,24,7,4,278,-5,64,1028,1,NW,8.05,0,0,Monday,No
36369,2014,2,24,8,4,261,-5,59,1029,2,cv,0.89,0,0,Monday,Yes
36370,2014,2,24,9,4,259,-5,55,1029,3,NE,1.79,0,0,Monday,Yes
36371,2014,2,24,10,4,247,-5,51,1029,4,NE,3.58,0,0,Monday,Yes
36372,2014,2,24,11,4,247,-5,48,1028,5,NW,1.79,0,0,Monday,Yes
36373,2014,2,24,12,4,235,-5,45,1028,6,NW,3.58,0,0,Monday,Yes
36374,2014,2,24,13,4,210,-5,42,1027,7,cv,0.89,0,0,Monday,Yes
36375,2014,2,24,14,4,263,-5,42,1026,7,cv,1.78,0,0,Monday,Yes
36376,2014,2,24,15,4,274,-5,42,1025,7,cv,2.67,0,0,Monday,Yes
36377,2014,2,24,16,4,310,-5,42,1025,7,cv,4.46,0,0,Monday,Yes
36378,2014,2,24,17,4,339,-5,42,1025,7,cv,5.35,0,0,Monday,Yes
36379,2014,2,24,18,4,309,-5,48,1025,5,cv,6.24,0,0,Monday,No
36380,2014,2,24,19,4,60,-5,51,1026,4,SE,1.79,0,0,Monday,No
36381,2014,2,24,20,4,74,-5,55,1027,3,SE,3.58,0,0,Monday,No
36382,2014,2,24,21,4,259,-5,59,1027,2,cv,0.89,0,0,Monday,No
36383,2014,2,24,22,4,261,-5,69,1027,0,NE,0.89,0,0,Monday,No
36384,2014,2,24,23,4,232,-4,74,1027,0,NE,1.78,0,0,Monday,No
36385,2014,2,25,0,4,344,-4,80,1027,-1,cv,0.89,0,0,Tuesday,No
36386,2014,2,25,1,4,118,-5,74,1027,-1,cv,1.34,0,0,Tuesday,No
36387,2014,2,25,2,4,425,-5,79,1027,-2,NE,0.89,0,0,Tuesday,No
36388,2014,2,25,3,4,432,-5,79,1027,-2,cv,0.89,0,0,Tuesday,No
36389,2014,2,25,4,4,424,-5,79,1027,-2,NW,0.89,0,0,Tuesday,No
36390,2014,2,25,5,4,405,-5,79,1027,-2,NW,1.78,0,0,Tuesday,No
36391,2014,2,25,6,4,356,-5,79,1027,-2,NW,3.57,0,0,Tuesday,No
36392,2014,2,25,7,4,356,-4,80,1027,-1,NW,5.36,0,0,Tuesday,No
36393,2014,2,25,8,4,326,-4,74,1028,0,NW,7.15,0,0,Tuesday,Yes
36394,2014,2,25,9,4,331,-4,64,1028,2,NW,10.28,0,0,Tuesday,Yes
36395,2014,2,25,10,4,335,-4,59,1027,3,cv,0.89,0,0,Tuesday,Yes
36396,2014,2,25,11,4,311,-4,52,1027,5,cv,1.78,0,0,Tuesday,Yes
36397,2014,2,25,12,4,268,-4,48,1027,6,cv,2.67,0,0,Tuesday,Yes
36398,2014,2,25,13,4,184,-4,45,1025,7,cv,3.56,0,0,Tuesday,Yes
36399,2014,2,25,14,4,5,-5,39,1024,8,SE,1.79,0,0,Tuesday,Yes
36400,2014,2,25,15,4,227,-4,42,1024,8,SE,3.58,0,0,Tuesday,Yes
36401,2014,2,25,16,4,62,-4,42,1024,8,cv,1.79,0,0,Tuesday,Yes
36402,2014,2,25,17,4,136,-4,42,1024,8,cv,2.68,0,0,Tuesday,Yes
36403,2014,2,25,18,4,88,-4,48,1024,6,cv,3.13,0,0,Tuesday,No
36404,2014,2,25,19,4,23,-3,60,1025,4,cv,4.02,0,0,Tuesday,No
36405,2014,2,25,20,4,66,-5,55,1025,3,NW,1.79,0,0,Tuesday,No
36406,2014,2,25,21,4,98,-4,64,1026,2,NE,1.79,0,0,Tuesday,No
36407,2014,2,25,22,4,487,-4,69,1026,1,cv,0.89,0,0,Tuesday,No
36408,2014,2,25,23,4,75,-4,69,1025,1,cv,1.34,0,0,Tuesday,No
36409,2014,2,26,0,4,263,-4,74,1025,0,cv,2.23,0,0,Wednesday,No
36410,2014,2,26,1,4,75,-4,69,1025,1,NE,0.89,0,0,Wednesday,No
36411,2014,2,26,2,4,152,-4,69,1025,1,NW,0.89,0,0,Wednesday,No
36412,2014,2,26,3,4,232,-4,74,1024,0,NW,2.68,0,0,Wednesday,No
36413,2014,2,26,4,4,476,-4,69,1024,1,NW,4.47,0,0,Wednesday,No
36414,2014,2,26,5,4,89,-4,69,1023,1,NW,5.36,0,0,Wednesday,No
36415,2014,2,26,6,4,38,-4,74,1023,0,cv,0.89,0,0,Wednesday,No
36416,2014,2,26,7,4,427,-4,74,1023,0,NW,0.89,0,0,Wednesday,No
36417,2014,2,26,8,4,471,-3,74,1024,1,NW,1.78,0,0,Wednesday,Yes
36418,2014,2,26,9,4,478,-2,64,1023,4,NW,2.67,0,0,Wednesday,Yes
36419,2014,2,26,10,4,492,-1,65,1023,5,SE,1.79,0,0,Wednesday,Yes
36420,2014,2,26,11,4,492,0,65,1022,6,cv,0.89,0,0,Wednesday,Yes
36421,2014,2,26,12,4,133,0,60,1021,7,cv,1.78,0,0,Wednesday,Yes
36422,2014,2,26,13,4,333,0,56,1021,8,cv,2.67,0,0,Wednesday,Yes
36423,2014,2,26,14,4,435,-1,49,1020,9,NW,3.13,0,0,Wednesday,Yes
36424,2014,2,26,15,4,229,-1,49,1020,9,cv,0.89,0,0,Wednesday,Yes
36425,2014,2,26,16,4,170,0,53,1020,9,NW,1.79,0,0,Wednesday,Yes
36426,2014,2,26,17,4,202,0,53,1021,9,NW,4.92,0.3,0.3,Wednesday,Yes
36427,2014,2,26,18,4,83,2,65,1022,8,NW,10.73,0.3,0.6,Wednesday,No
36428,2014,2,26,19,4,64,2,70,1023,7,NW,15.65,0.5,1.1,Wednesday,No
36429,2014,2,26,20,4,51,2,65,1023,8,NW,19.67,0,0,Wednesday,No
36430,2014,2,26,21,4,35,2,75,1024,6,NE,3.13,0,0,Wednesday,No
36431,2014,2,26,22,4,35,2,75,1024,6,NW,3.13,0,0,Wednesday,No
36432,2014,2,26,23,4,24,2,75,1025,6,NW,6.26,0,0,Wednesday,No
36433,2014,2,27,0,4,19,-9,30,1025,7,NW,14.31,0,0,Thursday,No
36434,2014,2,27,1,4,10,-11,30,1026,5,NW,22.36,0,0,Thursday,No
36435,2014,2,27,2,4,13,-14,25,1027,4,NW,28.17,0,0,Thursday,No
36436,2014,2,27,3,4,14,-15,23,1027,4,NW,37.11,0,0,Thursday,No
36437,2014,2,27,4,4,14,-15,25,1027,3,NW,46.05,0,0,Thursday,No
36438,2014,2,27,5,4,7,-16,23,1028,3,NW,54.1,0,0,Thursday,No
36439,2014,2,27,6,4,6,-17,22,1029,2,NW,59.91,0,0,Thursday,No
36440,2014,2,27,7,4,11,-18,21,1030,2,NW,64.83,0,0,Thursday,No
36441,2014,2,27,8,4,8,-15,25,1031,3,NW,67.96,0,0,Thursday,Yes
36442,2014,2,27,9,4,8,-18,17,1032,5,NW,75.11,0,0,Thursday,Yes
36443,2014,2,27,10,4,8,-18,17,1032,5,NW,80.92,0,0,Thursday,Yes
36444,2014,2,27,11,4,6,-17,17,1032,6,NW,84.05,0,0,Thursday,Yes
36445,2014,2,27,12,4,5,-18,14,1031,7,NE,4.02,0,0,Thursday,Yes
36446,2014,2,27,13,4,5,-19,12,1030,8,NW,3.13,0,0,Thursday,Yes
36447,2014,2,27,14,4,8,-19,13,1029,7,cv,3.13,0,0,Thursday,Yes
36448,2014,2,27,15,4,11,-19,11,1028,9,cv,4.92,0,0,Thursday,Yes
36449,2014,2,27,16,4,14,-19,12,1028,8,NE,1.79,0,0,Thursday,Yes
36450,2014,2,27,17,4,14,-20,12,1027,7,NE,3.58,0,0,Thursday,Yes
36451,2014,2,27,18,4,14,-19,14,1027,6,SE,1.79,0,0,Thursday,No
36452,2014,2,27,19,4,158,-17,22,1028,2,SE,3.58,0,0,Thursday,No
36453,2014,2,27,20,4,71,-18,19,1028,3,SE,5.37,0,0,Thursday,No
36454,2014,2,27,21,4,63,-16,26,1028,1,cv,0.89,0,0,Thursday,No
36455,2014,2,27,22,4,57,-12,39,1028,0,cv,1.78,0,0,Thursday,No
36456,2014,2,27,23,4,34,-15,31,1029,0,cv,2.67,0,0,Thursday,No
36457,2014,2,28,0,4,30,-12,46,1028,-2,NE,1.79,0,0,Friday,No
36458,2014,2,28,1,4,115,-14,33,1029,0,SE,3.13,0,0,Friday,No
36459,2014,2,28,2,4,109,-6,68,1029,-1,SE,4.92,0,0,Friday,No
36460,2014,2,28,3,4,54,-5,74,1029,-1,SE,8.05,0,0,Friday,No
36461,2014,2,28,4,4,40,-5,74,1028,-1,SE,9.84,0,0,Friday,No
36462,2014,2,28,5,4,42,-6,74,1028,-2,cv,0.89,0,0,Friday,No
36463,2014,2,28,6,4,45,-6,74,1028,-2,cv,1.78,0,0,Friday,No
36464,2014,2,28,7,4,47,-8,68,1029,-3,cv,2.67,0,0,Friday,No
36465,2014,2,28,8,4,62,-5,74,1029,-1,SE,0.89,0,0,Friday,Yes
36466,2014,2,28,9,4,66,-6,63,1030,0,cv,0.89,0,0,Friday,Yes
36467,2014,2,28,10,4,80,-6,55,1029,2,SE,1.79,0,0,Friday,Yes
36468,2014,2,28,11,4,83,-6,55,1029,2,SE,3.58,0,0,Friday,Yes
36469,2014,2,28,12,4,74,-8,44,1027,3,SE,7.6,0,0,Friday,Yes
36470,2014,2,28,13,4,86,-8,38,1026,5,SE,10.73,0,0,Friday,Yes
36471,2014,2,28,14,4,84,-8,38,1025,5,SE,13.86,0,0,Friday,Yes
36472,2014,2,28,15,4,74,-9,33,1024,6,cv,0.89,0,0,Friday,Yes
36473,2014,2,28,16,4,61,-9,33,1023,6,cv,1.78,0,0,Friday,Yes
36474,2014,2,28,17,4,83,-9,33,1023,6,SE,1.79,0,0,Friday,Yes
36475,2014,2,28,18,4,92,-10,30,1023,6,SE,3.58,0,0,Friday,No
36476,2014,2,28,19,4,112,-7,44,1023,4,NW,4.02,0,0,Friday,No
36477,2014,2,28,20,4,132,-7,51,1024,2,cv,0.89,0,0,Friday,No
36478,2014,2,28,21,4,145,-7,59,1025,0,cv,1.78,0,0,Friday,No
36479,2014,2,28,22,4,147,-7,59,1025,0,NW,1.79,0,0,Friday,No
36480,2014,2,28,23,4,143,-6,63,1025,0,NW,3.58,0,0,Friday,No
36481,2014,3,1,0,1,170,-7,63,1025,-1,NW,5.37,0,0,Saturday,No
36482,2014,3,1,1,1,198,-6,68,1025,-1,cv,0.89,0,0,Saturday,No
36483,2014,3,1,2,1,208,-8,68,1025,-3,NW,3.13,0,0,Saturday,No
36484,2014,3,1,3,1,201,-6,74,1024,-2,NE,1.79,0,0,Saturday,No
36485,2014,3,1,4,1,172,-7,73,1024,-3,NW,1.79,0,0,Saturday,No
36486,2014,3,1,5,1,139,-6,68,1025,-1,NW,4.92,0,0,Saturday,No
36487,2014,3,1,6,1,139,-7,63,1025,-1,NW,8.05,0,0,Saturday,No
36488,2014,3,1,7,1,130,-6,63,1025,0,NW,12.07,0,0,Saturday,No
36489,2014,3,1,8,1,64,-8,47,1026,2,NW,16.09,0,0,Saturday,Yes
36490,2014,3,1,9,1,27,-9,38,1026,4,NW,20.11,0,0,Saturday,Yes
36491,2014,3,1,10,1,14,-18,14,1026,7,NW,25.03,0,0,Saturday,Yes
36492,2014,3,1,11,1,3,-21,10,1025,8,NW,30.84,0,0,Saturday,Yes
36493,2014,3,1,12,1,10,-23,7,1025,10,NW,36.65,0,0,Saturday,Yes
36494,2014,3,1,13,1,6,-23,7,1023,10,NW,39.78,0,0,Saturday,Yes
36495,2014,3,1,14,1,3,-24,6,1022,11,NW,42.91,0,0,Saturday,Yes
36496,2014,3,1,15,1,8,-24,6,1021,11,cv,1.79,0,0,Saturday,Yes
36497,2014,3,1,16,1,16,-27,4,1020,12,NW,7.15,0,0,Saturday,Yes
36498,2014,3,1,17,1,26,-25,5,1020,12,NW,15.2,0,0,Saturday,Yes
36499,2014,3,1,18,1,26,-23,7,1020,10,SE,4.02,0,0,Saturday,No
36500,2014,3,1,19,1,41,-20,10,1021,9,SE,8.04,0,0,Saturday,No
36501,2014,3,1,20,1,56,-20,11,1021,8,SE,12.06,0,0,Saturday,No
36502,2014,3,1,21,1,69,-18,13,1021,8,SE,16.08,0,0,Saturday,No
36503,2014,3,1,22,1,87,-17,15,1022,8,SE,21,0,0,Saturday,No
36504,2014,3,1,23,1,103,-16,21,1022,4,SE,24.13,0,0,Saturday,No
36505,2014,3,2,0,1,122,-7,55,1023,1,SE,27.26,0,0,Sunday,No
36506,2014,3,2,1,1,131,-6,59,1022,1,SE,30.39,0,0,Sunday,No
36507,2014,3,2,2,1,110,-6,63,1023,0,SE,32.18,0,0,Sunday,No
36508,2014,3,2,3,1,108,-6,68,1023,-1,NE,1.79,0,0,Sunday,No
36509,2014,3,2,4,1,120,-5,74,1023,-1,SE,1.79,0,0,Sunday,No
36510,2014,3,2,5,1,116,-6,68,1023,-1,cv,0.89,0,0,Sunday,No
36511,2014,3,2,6,1,107,-6,68,1023,-1,SE,1.79,0,0,Sunday,No
36512,2014,3,2,7,1,111,-7,63,1024,-1,SE,3.58,0,0,Sunday,No
36513,2014,3,2,8,1,117,-7,59,1024,0,cv,0.89,0,0,Sunday,Yes
36514,2014,3,2,9,1,128,-9,47,1024,1,SE,1.79,0,0,Sunday,Yes
36515,2014,3,2,10,1,128,-8,44,1025,3,NE,1.79,0,0,Sunday,Yes
36516,2014,3,2,11,1,139,-9,35,1024,5,cv,1.79,0,0,Sunday,Yes
